,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age,basement
19394,205000.0,4,1.5,1420,8063,1.0,7,940,0.0,98198,47.4174,-122.316,1330,7515,0,53,1.0
7578,387500.0,4,1.0,1320,4440,1.5,7,1320,0.0,98122,47.6145,-122.295,1260,4440,0,86,0.0
2409,487000.0,6,3.25,4750,248600,2.0,8,4750,0.0,98022,47.1879,-121.973,2230,311610,0,68,0.0
13901,335000.0,3,1.75,1730,15003,1.0,7,1150,0.0,98014,47.6923,-121.92,1900,15483,0,35,1.0
19179,1000000.0,4,2.5,2230,3600,2.0,8,1630,0.0,98112,47.6304,-122.309,2410,4800,0,109,1.0
7207,369000.0,3,1.5,2110,5195,1.0,7,1210,0.0,98118,47.5283,-122.286,1950,5195,0,56,1.0
17250,255000.0,3,1.75,1550,9720,1.0,7,1050,0.0,98010,47.3433,-122.037,1550,9750,0,39,1.0
15765,259500.0,4,1.5,1300,7200,1.0,7,1300,0.0,98031,47.4179,-122.181,1420,7200,0,45,0.0
4051,703011.0,2,1.0,1370,5922,1.0,8,1130,0.0,98199,47.6473,-122.406,2460,6759,0,74,1.0
15108,745000.0,4,2.25,2290,10409,2.0,8,2290,0.0,98005,47.6351,-122.168,2040,10409,0,43,0.0
13277,272450.0,3,1.0,1350,7973,1.5,7,1350,0.0,98188,47.4323,-122.292,1310,7491,0,61,0.0
7567,625000.0,3,2.25,2570,47480,1.0,9,2570,0.0,98053,47.6854,-122.079,2570,106722,0,36,0.0
2003,276900.0,2,1.0,1350,10096,1.0,7,1350,0.0,98045,47.4967,-121.778,1280,10095,0,63,0.0
6179,287000.0,2,1.0,930,6900,1.0,7,930,0.0,98178,47.506,-122.242,1910,7194,0,63,0.0
5654,668500.0,4,2.25,2290,9546,1.0,8,1780,0.0,98006,47.5617,-122.13,2360,8864,0,39,1.0
9949,215000.0,3,1.5,1500,15000,1.0,7,1500,0.0,98031,47.3926,-122.208,1790,13905,0,63,0.0
3708,455000.0,3,2.25,1870,7403,1.0,7,1870,0.0,98125,47.7171,-122.32,1630,7440,0,65,0.0
697,268000.0,4,1.75,1680,9966,1.0,7,1100,0.0,98198,47.3923,-122.311,2400,10369,0,38,1.0
11534,675000.0,3,1.5,1460,6480,1.0,7,980,0.0,98117,47.6962,-122.397,2180,6912,0,75,1.0
8334,545000.0,3,1.0,960,5030,1.0,7,960,0.0,98118,47.5611,-122.28,1460,5400,0,60,0.0
3717,884900.0,7,4.75,5370,10800,1.5,8,5370,0.0,98040,47.538,-122.223,2310,10910,0,48,0.0
13736,272000.0,4,2.75,1810,7350,1.0,7,1200,0.0,98030,47.3703,-122.171,1750,7350,0,35,1.0
9579,620000.0,3,1.5,1620,6630,1.0,8,1280,0.0,98117,47.6948,-122.394,1880,5100,0,61,1.0
1095,241000.0,3,1.0,1010,9611,1.0,6,1010,0.0,98092,47.3006,-122.066,1200,9611,0,42,0.0
3071,728000.0,3,1.5,1940,4000,1.5,8,1310,0.0,98112,47.6205,-122.291,1940,4000,0,100,1.0
7244,204000.0,3,1.5,1460,7140,1.0,7,980,0.0,98031,47.3954,-122.191,1400,8572,0,35,1.0
4168,273000.0,3,2.25,1930,8192,1.0,7,1470,0.0,98003,47.2624,-122.299,1510,8192,0,31,1.0
10448,855000.0,4,2.0,2380,10800,2.0,8,2380,0.0,98118,47.5682,-122.275,2112,6600,0,90,0.0
17456,1560000.0,5,3.0,3910,16200,1.0,9,2890,0.0,98004,47.6326,-122.217,3620,16200,0,55,1.0
4280,178000.0,3,1.0,1100,5734,1.0,7,1100,0.0,98030,47.3632,-122.174,1770,6050,0,60,0.0
2206,783000.0,4,2.75,2080,5000,1.0,8,1470,0.0,98199,47.6422,-122.403,1970,5000,0,75,1.0
5263,495000.0,3,1.0,1570,5510,1.0,7,1070,0.0,98115,47.6942,-122.319,1770,6380,0,75,1.0
19475,330000.0,3,1.0,1160,7912,1.0,7,1160,0.0,98125,47.7336,-122.306,1190,7482,0,59,0.0
12600,225000.0,3,1.0,1290,8470,1.0,7,970,0.0,98023,47.3054,-122.371,1300,7350,0,49,1.0
9287,587750.0,2,1.0,890,4730,1.0,7,890,0.0,98103,47.6876,-122.341,1330,5904,0,74,0.0
14858,475000.0,5,2.5,2510,8050,1.0,7,1490,0.0,98034,47.7212,-122.172,1840,8471,0,38,1.0
1627,210000.0,1,1.0,930,7129,1.0,6,930,0.0,98133,47.7234,-122.333,1300,8075,0,67,0.0
5856,295000.0,2,1.0,750,4500,1.0,6,750,0.0,98122,47.607,-122.297,1540,4000,0,70,0.0
4362,453000.0,3,2.5,1750,3900,2.0,8,1750,0.0,98052,47.6638,-122.129,1750,5700,0,38,0.0
15880,254950.0,2,1.0,700,8100,1.0,6,700,0.0,98155,47.7492,-122.311,1230,8100,0,66,0.0
155,215000.0,3,1.0,1180,7669,1.0,7,1180,0.0,98058,47.4479,-122.176,1190,7669,0,48,0.0
2619,490000.0,3,1.0,1600,6380,1.5,7,1400,0.0,98125,47.7015,-122.317,1760,6380,0,76,1.0
19230,403000.0,3,2.25,1840,13020,1.0,8,1390,0.0,98052,47.6923,-122.095,2210,13020,0,35,1.0
3135,450000.0,2,1.0,1020,5000,1.5,6,1020,0.0,98107,47.6725,-122.396,1490,5000,0,109,0.0
1643,570000.0,2,1.0,1100,6240,1.0,7,1100,0.0,98199,47.6446,-122.403,1250,6240,0,74,0.0
9729,518000.0,5,1.0,1590,5000,1.5,7,1190,0.0,98116,47.5752,-122.381,1590,5000,0,86,1.0
10212,535000.0,4,1.0,1920,6480,1.5,7,1920,0.0,98117,47.6897,-122.374,1600,6470,0,95,0.0
4650,475000.0,6,3.0,3470,117612,1.5,7,3470,0.0,98028,47.7663,-122.234,2120,17100,0,91,0.0
9041,625000.0,4,2.0,1410,4480,1.5,8,1410,0.0,98109,47.6385,-122.344,1240,3400,0,88,0.0
11834,289000.0,4,2.25,1930,8925,1.0,8,1930,0.0,98058,47.4501,-122.128,1930,8400,0,41,0.0
19154,393000.0,5,2.0,1820,5054,1.0,7,910,0.0,98108,47.5547,-122.299,1180,5628,0,45,1.0
3200,528000.0,5,2.25,2940,38009,1.0,8,1700,0.0,98077,47.7653,-122.077,2620,38300,0,38,1.0
18490,648360.0,4,1.75,2260,7005,1.0,7,1130,0.0,98033,47.6895,-122.207,2330,9180,0,68,1.0
5006,446000.0,4,1.75,1730,5922,2.0,7,1730,0.0,98125,47.7188,-122.321,1700,6127,0,66,0.0
14487,171500.0,3,1.0,1150,6480,1.5,5,1150,0.0,98001,47.2642,-122.258,1100,7300,0,69,0.0
5769,310000.0,5,2.0,2900,11970,2.0,7,2900,0.0,98072,47.74100000000001,-122.095,1260,12398,0,46,0.0
13359,698000.0,2,1.0,1510,4080,1.0,7,1010,0.0,98103,47.6742,-122.329,1660,4080,0,92,1.0
14225,240000.0,4,2.0,1750,7800,1.0,6,1750,0.0,98166,47.4791,-122.347,1270,7800,0,71,0.0
18248,148900.0,4,1.75,1700,6000,1.0,7,1700,0.0,98002,47.3252,-122.208,1280,6000,0,48,0.0
15212,678700.0,3,1.75,1970,10548,1.0,8,1300,0.0,98033,47.6669,-122.179,2500,8548,0,42,1.0
18180,334850.0,2,1.0,870,5635,1.0,7,870,0.0,98116,47.5676,-122.398,1310,5750,0,67,0.0
5870,395000.0,4,2.5,2130,11733,1.0,7,1330,0.0,98059,47.512,-122.16,1800,9131,0,46,1.0
1472,280000.0,4,2.25,2100,8075,2.0,8,2100,0.0,98003,47.3251,-122.329,2100,7464,0,37,0.0
19574,275500.0,4,1.0,1290,5000,1.5,7,1290,0.0,98146,47.5128,-122.358,1440,2500,0,58,0.0
4547,412000.0,2,1.5,1240,3873,1.0,6,860,0.0,98116,47.5752,-122.388,1240,4336,0,106,1.0
15755,642000.0,3,1.0,1040,4480,1.0,7,870,0.0,98109,47.6461,-122.356,1730,4200,0,91,1.0
17391,390000.0,3,2.25,1600,10240,1.0,7,1090,0.0,98034,47.7281,-122.232,1520,9394,0,36,1.0
17101,182500.0,3,1.0,910,7194,1.0,7,910,0.0,98001,47.3337,-122.275,1530,7200,0,44,0.0
17783,270000.0,4,1.5,1930,15000,1.0,7,1930,0.0,98198,47.3864,-122.312,1620,7500,0,69,0.0
6471,1340000.0,4,3.75,2130,34689,1.5,9,2130,0.0,98136,47.5489,-122.398,3030,28598,0,60,0.0
16478,598000.0,4,2.5,2030,9825,1.0,8,1330,0.0,98115,47.6892,-122.3,2180,7500,0,30,1.0
8976,569950.0,4,1.0,1140,5940,1.0,7,1140,0.0,98103,47.6795,-122.354,1630,4000,0,99,0.0
18887,385000.0,3,1.75,2370,6360,1.0,7,1280,0.0,98178,47.5039,-122.24,1990,6360,0,61,1.0
6679,253905.0,3,1.0,940,8400,1.0,7,940,0.0,98056,47.5112,-122.167,950,8400,0,57,0.0
16789,300000.0,6,5.25,2860,5682,2.0,7,2860,0.0,98002,47.303,-122.221,1390,5956,0,37,0.0
16786,210000.0,3,1.0,1730,7210,1.0,7,1430,0.0,98001,47.3404,-122.28,1820,7210,0,52,1.0
9648,261000.0,4,1.5,2040,10488,1.0,7,1190,0.0,98188,47.4557,-122.269,1960,10488,0,54,1.0
14698,239950.0,4,1.0,1460,6000,1.0,7,730,0.0,98178,47.4952,-122.224,1190,6000,0,74,1.0
2252,1340000.0,4,2.5,4250,19387,2.0,9,3260,0.0,98040,47.5578,-122.212,3690,17024,0,43,1.0
18142,552500.0,3,1.0,2020,4120,1.5,7,1520,0.0,98118,47.5514,-122.271,1200,4635,0,86,1.0
4284,183000.0,3,1.5,1280,4366,2.0,6,1280,0.0,98002,47.335,-122.215,1280,4366,0,30,0.0
4154,720000.0,3,2.5,2880,10126,2.0,10,2880,0.0,98074,47.6319,-122.037,2960,10514,0,30,0.0
8448,315000.0,3,1.75,1680,7250,1.0,7,930,0.0,98133,47.7201,-122.35,1340,7250,0,63,1.0
12747,382000.0,3,2.0,1360,4840,1.5,8,1360,0.0,98126,47.5487,-122.376,1450,4840,0,79,0.0
11556,258950.0,3,1.75,1440,8050,1.0,8,1440,0.0,98023,47.3187,-122.39,1790,7488,0,30,0.0
4987,395000.0,3,1.75,1620,8085,1.0,7,1210,0.0,98011,47.7349,-122.197,1700,8085,0,39,1.0
3048,517000.0,4,1.0,1180,13500,1.5,7,1180,0.0,98125,47.7165,-122.308,1580,8976,0,65,0.0
333,640000.0,2,1.0,1070,5000,1.0,7,1070,0.0,98103,47.6666,-122.331,1710,5000,0,91,0.0
14255,130000.0,2,1.0,840,6654,1.0,7,840,0.0,98133,47.7319,-122.335,1350,5831,0,64,0.0
4004,770000.0,3,1.75,1900,6334,1.0,8,1450,0.0,98105,47.6675,-122.276,1530,6334,0,67,1.0
9665,450000.0,3,1.0,1290,5440,1.0,6,790,0.0,98117,47.6951,-122.367,1220,5464,0,86,1.0
13978,326250.0,3,1.0,1060,9663,1.0,7,1060,0.0,98034,47.7244,-122.226,1320,10162,0,48,0.0
14119,810000.0,3,1.75,2060,3300,2.0,9,1500,0.0,98102,47.6498,-122.32,1830,3712,0,97,1.0
12610,518000.0,3,1.5,1430,8000,1.0,7,1430,0.0,98007,47.5874,-122.136,1450,8000,0,59,0.0
15559,525000.0,4,1.75,1600,7400,1.0,7,1210,0.0,98125,47.7111,-122.309,1640,7500,0,42,1.0
9224,733000.0,4,2.5,2210,5002,1.0,7,1370,0.0,98199,47.6637,-122.401,1970,4920,0,38,1.0
3537,326000.0,6,1.5,1930,8400,1.0,7,1030,0.0,98146,47.4869,-122.34,1780,9520,0,44,1.0
10126,340000.0,4,1.75,1680,15084,1.0,7,840,0.0,98014,47.6895,-121.912,1800,15092,0,36,1.0
11584,575000.0,4,1.5,1430,4163,1.5,7,1430,0.0,98199,47.6606,-122.397,1500,4000,0,105,0.0
17949,437000.0,3,1.75,2220,17568,1.0,8,2220,0.0,98072,47.749,-122.083,2070,11745,0,48,0.0
14388,302000.0,4,1.5,1790,10200,1.0,8,1210,0.0,98030,47.3774,-122.225,1540,6600,0,52,1.0
8783,1250000.0,4,2.5,2920,5500,1.0,10,2030,0.0,98199,47.6406,-122.412,3790,5500,0,58,1.0
14647,569500.0,4,1.0,1960,3194,2.0,7,1960,0.0,98144,47.6005,-122.296,1870,4200,0,108,0.0
10030,330000.0,2,1.0,790,9784,1.0,6,790,0.0,98155,47.7634,-122.284,2350,10102,0,83,0.0
1646,272750.0,4,1.5,1800,8786,1.0,7,1330,0.0,98146,47.4982,-122.345,1780,8664,0,49,1.0
4784,716100.0,3,1.0,1640,4000,1.5,7,1640,0.0,98103,47.6563,-122.351,2140,4000,0,106,0.0
13570,315000.0,3,2.25,1530,7906,1.0,7,1150,0.0,98058,47.4418,-122.136,1460,7875,0,35,1.0
7707,458000.0,2,1.75,990,5850,1.0,6,990,0.0,98125,47.7132,-122.321,840,6110,0,73,0.0
5912,230000.0,3,1.0,1140,9639,1.0,7,1140,0.0,98001,47.3112,-122.265,1140,9639,0,48,0.0
12992,635000.0,3,1.75,1480,6985,1.5,7,1200,0.0,98117,47.68600000000001,-122.374,1480,5588,0,89,1.0
8915,449000.0,5,2.5,2570,61855,1.0,7,1470,0.0,98092,47.3013,-122.109,1990,49658,0,34,1.0
12682,258500.0,3,2.5,1800,9000,2.0,7,1800,0.0,98003,47.3186,-122.331,1670,8486,0,32,0.0
119,535000.0,4,1.0,1610,2982,1.5,7,1610,0.0,98144,47.587,-122.294,1610,4040,0,90,0.0
12359,670000.0,3,1.0,1600,16868,1.0,7,990,0.0,98040,47.5872,-122.241,2600,12735,0,69,1.0
11430,1130000.0,6,3.0,2880,3192,2.0,8,2180,0.0,98103,47.6506,-122.332,1870,4533,0,96,1.0
7613,550000.0,2,1.0,1420,3100,1.0,7,820,0.0,98107,47.6737,-122.365,1420,3915,0,91,1.0
701,195000.0,2,1.0,820,5100,1.0,6,820,0.0,98118,47.5156,-122.262,1170,5304,0,62,0.0
8004,375000.0,4,2.0,2070,9822,1.0,7,2070,0.0,98006,47.566,-122.14,1300,9572,0,60,0.0
8089,480000.0,3,1.5,1200,3060,1.0,7,1060,0.0,98115,47.679,-122.315,1410,3060,0,105,1.0
10327,680000.0,4,1.0,2200,12137,1.0,8,1640,0.0,98028,47.7473,-122.261,3250,17153,0,59,1.0
7456,830200.0,3,2.5,2680,4990,1.0,8,1440,0.0,98199,47.6538,-122.393,2320,6000,0,64,1.0
13394,790000.0,4,2.5,2240,8664,1.0,8,1470,0.0,98033,47.6621,-122.189,2210,8860,0,40,1.0
13292,270000.0,2,1.0,2060,8398,1.0,7,1260,0.0,98168,47.50899999999999,-122.324,1690,13495,0,53,1.0
8225,619500.0,6,1.5,1680,5202,1.5,7,1680,0.0,98033,47.6798,-122.206,1890,5500,0,104,0.0
15966,499950.0,3,2.5,3230,129578,1.0,8,2100,0.0,98014,47.682,-121.913,2760,62059,0,51,1.0
16113,387846.0,4,1.75,2520,15205,1.0,7,2040,0.0,98028,47.7642,-122.264,1680,10000,0,61,1.0
5776,625700.0,3,2.0,2570,159865,1.0,7,2570,0.0,98024,47.5547,-121.892,2010,38322,0,47,0.0
943,915000.0,5,2.5,2750,5589,1.5,9,1840,0.0,98112,47.6364,-122.3,1460,4250,0,105,1.0
7110,215000.0,3,1.5,1240,9405,1.0,7,1240,0.0,98042,47.3727,-122.162,2260,7611,0,49,0.0
11828,305495.0,3,1.75,2110,10200,2.0,7,2110,0.0,98059,47.4744,-122.154,1800,10200,0,49,0.0
12997,413252.0,3,0.75,1110,3960,1.0,7,1110,0.0,98117,47.6834,-122.366,1610,5530,0,64,0.0
5571,227500.0,3,1.0,1150,8848,1.0,7,1150,0.0,98042,47.3626,-122.111,1220,9576,0,47,0.0
1722,350000.0,3,1.0,1240,10800,1.0,7,1240,0.0,98056,47.5233,-122.185,1810,10800,0,56,0.0
12678,689000.0,4,2.5,2440,11700,1.0,8,1480,0.0,98006,47.5606,-122.184,2140,10807,0,54,1.0
18381,259000.0,4,1.75,1580,8856,2.0,7,1580,0.0,98045,47.4694,-121.745,1390,9490,0,36,0.0
2941,325000.0,4,3.5,2630,3435,1.5,7,1640,0.0,98188,47.4355,-122.272,1920,2435,0,31,1.0
13531,295000.0,2,1.0,840,10465,1.0,6,840,0.0,98155,47.755,-122.317,1320,8515,0,64,0.0
6600,204950.0,4,1.75,1740,9344,1.0,7,1180,0.0,98023,47.3196,-122.399,1440,12884,0,37,1.0
15825,500000.0,3,1.5,2150,4000,1.5,7,1470,0.0,98144,47.5733,-122.312,1750,4000,0,87,1.0
6055,199000.0,4,1.0,1280,10521,1.5,7,1280,0.0,98198,47.4215,-122.289,1540,9384,0,55,0.0
18328,442200.0,4,1.75,1620,8132,1.0,8,1620,0.0,98052,47.6788,-122.11,1920,8400,0,41,0.0
11185,344950.0,3,2.0,1330,7419,1.0,7,1330,0.0,98034,47.7322,-122.236,1330,7297,0,30,0.0
16500,500000.0,4,2.75,3000,213008,1.0,8,3000,0.0,98038,47.4032,-121.982,2300,74191,0,40,0.0
19085,399000.0,3,1.0,990,4250,1.0,7,840,0.0,98136,47.5392,-122.39,990,4500,0,91,1.0
2116,852000.0,3,3.0,2400,4000,2.0,7,1860,0.0,98102,47.6288,-122.321,1750,3940,0,110,1.0
5289,335000.0,3,1.75,1270,4800,1.0,7,1270,0.0,98117,47.69300000000001,-122.361,1490,4800,0,62,0.0
13421,690000.0,3,1.0,1580,4000,2.0,8,1580,0.0,98102,47.6363,-122.32,2190,4000,0,110,0.0
15729,700000.0,4,1.75,2420,520,1.5,7,2420,0.0,98112,47.6209,-122.302,1200,1170,0,115,0.0
8889,400000.0,4,1.0,2320,4000,1.5,6,1310,0.0,98144,47.573,-122.312,1750,4000,0,94,1.0
9460,350000.0,4,1.75,2250,13515,1.0,8,2150,0.0,98030,47.3789,-122.229,2150,12508,0,75,1.0
12187,1020000.0,3,1.75,3610,8502,1.5,10,2610,0.0,98126,47.583,-122.379,2900,5016,0,85,1.0
13995,129000.0,2,1.0,760,5240,1.0,6,760,0.0,98032,47.38800000000001,-122.234,980,5080,0,66,0.0
17535,349950.0,2,1.75,1640,4176,1.0,7,1040,0.0,98118,47.5162,-122.26,1460,5200,0,67,1.0
15159,805000.0,3,2.25,2860,11250,1.0,8,2290,0.0,98166,47.4534,-122.372,2030,11250,0,59,1.0
142,205000.0,3,1.0,1610,8579,1.0,7,1010,0.0,98058,47.4563,-122.171,1610,8579,0,53,1.0
18376,230000.0,3,2.25,1500,7210,1.0,7,1150,0.0,98023,47.3124,-122.352,1500,7210,0,31,1.0
11346,400000.0,3,1.0,1050,6000,1.0,7,1050,0.0,98116,47.5709,-122.401,1720,6000,0,63,0.0
8713,625000.0,4,3.0,2350,5627,1.0,8,1490,0.0,98118,47.5514,-122.268,2020,5627,0,55,1.0
13325,350500.0,3,1.75,2080,5200,1.0,7,1040,0.0,98166,47.4738,-122.35,1410,6550,0,41,1.0
11080,272000.0,4,2.25,2040,7600,1.0,8,1580,0.0,98023,47.3169,-122.365,2130,7200,0,37,1.0
2174,760000.0,4,1.75,2770,8521,1.0,7,1470,0.0,98004,47.6255,-122.199,1910,9380,0,62,1.0
12619,495200.0,5,2.25,2710,22120,1.0,7,1410,0.0,98011,47.7642,-122.195,2850,12224,0,60,1.0
18740,630500.0,3,1.0,1180,3600,1.5,7,1180,0.0,98112,47.6337,-122.28,1900,3600,0,89,0.0
15213,603000.0,4,2.25,2110,11155,2.0,9,2110,0.0,98074,47.6386,-122.058,2660,11900,0,40,0.0
10655,715000.0,4,2.25,2060,5649,1.0,8,1360,0.0,98199,47.6496,-122.407,2060,5626,0,74,1.0
11044,325000.0,2,2.0,970,5000,1.0,7,970,0.0,98034,47.7223,-122.16,1540,5000,0,32,0.0
223,325000.0,3,2.25,2220,16020,1.0,8,1780,0.0,98030,47.3758,-122.217,2080,9583,0,49,1.0
3878,265000.0,3,1.0,1122,6554,1.5,5,1122,0.0,98118,47.5135,-122.257,1610,5650,0,115,0.0
19422,289950.0,4,1.75,1500,8400,1.0,7,1200,0.0,98188,47.4531,-122.273,1780,9913,0,59,1.0
7166,420000.0,3,2.25,1800,9800,1.0,7,1300,0.0,98028,47.7393,-122.244,1680,9545,0,56,1.0
3896,330000.0,2,1.0,880,1753,2.0,7,880,0.0,98199,47.6475,-122.397,1010,1748,0,70,0.0
12978,350000.0,3,1.0,1050,8583,1.0,6,1050,0.0,98133,47.7451,-122.339,1460,7351,0,60,0.0
17049,450600.0,2,1.0,840,7020,1.5,7,840,0.0,98136,47.5513,-122.394,1310,7072,0,72,0.0
10269,550000.0,4,2.75,1690,6090,1.5,7,1400,0.0,98115,47.6814,-122.269,1820,6090,0,70,1.0
2395,280000.0,4,2.25,1990,7350,1.0,8,1180,0.0,98003,47.3258,-122.328,2030,7210,0,37,1.0
12568,410000.0,4,2.0,1970,10500,1.0,8,1820,0.0,98166,47.479,-122.356,2090,12300,0,54,1.0
8978,1100000.0,4,2.0,2580,6000,1.0,9,1300,0.0,98199,47.6514,-122.413,2300,6200,0,65,1.0
5877,400375.0,4,1.75,1690,7680,1.0,6,890,0.0,98126,47.5296,-122.375,1060,7680,0,69,1.0
11086,435000.0,4,2.5,2060,10125,2.0,7,1560,0.0,98028,47.764,-122.262,1760,9876,0,36,1.0
4821,415000.0,3,1.75,1960,5000,1.0,6,980,0.0,98108,47.5576,-122.317,1790,5000,0,104,1.0
6599,354000.0,3,1.5,1060,5750,1.0,7,1060,0.0,98126,47.5512,-122.371,1060,5750,0,34,0.0
10295,462500.0,2,2.0,1690,4200,2.0,7,1690,0.0,98112,47.621,-122.303,1540,4200,0,109,0.0
9456,352000.0,4,2.5,2470,6116,1.0,7,1420,0.0,98038,47.3792,-122.047,1670,7627,0,30,1.0
16889,470000.0,4,2.0,2180,17180,2.0,7,2180,0.0,98014,47.698,-121.92,1880,14043,0,38,0.0
11798,429950.0,4,1.75,1700,10230,1.0,8,1320,0.0,98133,47.7453,-122.351,2000,8006,0,56,1.0
345,165000.0,4,1.0,1000,7134,1.0,6,1000,0.0,98178,47.4897,-122.24,1020,7138,0,72,0.0
3190,315000.0,3,1.75,1480,7500,1.0,7,1480,0.0,98055,47.4629,-122.187,1480,7500,0,47,0.0
18250,415000.0,2,1.0,760,4000,1.0,7,760,0.0,98117,47.6896,-122.396,1520,4000,0,71,0.0
5911,750000.0,4,1.75,2100,3400,1.0,7,1100,0.0,98119,47.6429,-122.371,1890,3771,0,100,1.0
2702,662700.0,2,1.5,2440,6900,2.0,7,1590,0.0,98118,47.5568,-122.271,1770,6900,0,105,1.0
3326,240000.0,3,1.0,1350,7560,1.0,7,950,0.0,98032,47.3784,-122.303,1470,7560,0,56,1.0
9550,453000.0,3,1.75,1550,7200,1.0,7,1100,0.0,98125,47.7071,-122.314,1560,7440,0,66,1.0
10122,219000.0,3,2.25,1940,6500,1.0,8,1440,0.0,98042,47.3565,-122.149,1880,8991,0,36,1.0
4343,240415.0,3,1.75,1120,10187,1.0,7,1120,0.0,98198,47.3694,-122.311,1900,8736,0,47,0.0
164,420000.0,3,2.0,2020,38332,1.0,7,1010,0.0,98027,47.4582,-122.023,2110,36590,0,40,1.0
14900,437500.0,3,2.25,2100,205603,2.0,8,2100,0.0,98070,47.3668,-122.505,2396,187308,0,32,0.0
17088,350000.0,3,1.0,1150,12877,1.0,6,1150,0.0,98053,47.6614,-122.056,1490,12150,0,45,0.0
810,345000.0,3,1.0,1250,7210,1.0,7,1250,0.0,98008,47.6329,-122.121,1530,8800,0,51,0.0
6302,751750.0,2,2.0,1880,5400,1.5,8,1880,0.0,98112,47.6238,-122.311,1590,5400,0,113,0.0
17064,322000.0,3,1.0,1380,5864,1.0,7,790,0.0,98133,47.7049,-122.339,1509,5864,0,71,1.0
13596,575000.0,4,2.5,2280,9491,1.0,7,1290,0.0,98008,47.6297,-122.117,1560,8050,0,49,1.0
13003,460000.0,3,2.25,1620,7350,1.0,7,1170,0.0,98034,47.7248,-122.179,1800,7350,0,46,1.0
4725,379600.0,3,1.75,1270,12420,1.0,7,1270,0.0,98056,47.5387,-122.179,1560,9910,0,53,0.0
10020,579500.0,3,1.75,1250,4120,1.0,7,980,0.0,98117,47.685,-122.36,1250,4120,0,90,1.0
4257,260000.0,4,1.5,2130,8800,1.0,7,1100,0.0,98032,47.383,-122.288,1480,8120,0,53,1.0
2022,475000.0,3,1.0,1250,150117,1.0,7,1250,0.0,98075,47.5956,-122.009,3060,50055,0,40,0.0
19069,352750.0,4,2.75,2270,24237,1.0,7,1360,0.0,98058,47.4672,-122.175,2050,8016,0,38,1.0
2795,711000.0,4,1.75,1980,10800,1.0,6,990,0.0,98040,47.5768,-122.222,2180,10800,0,67,1.0
4683,205000.0,2,1.0,900,4397,1.0,6,900,0.0,98055,47.4851,-122.205,1430,4500,0,97,0.0
12002,185000.0,3,1.0,1240,9198,1.5,7,1240,0.0,98032,47.37,-122.297,1170,8970,0,56,0.0
11006,1380000.0,5,3.25,3450,6360,2.0,9,1860,0.0,98122,47.6133,-122.287,2310,5000,0,110,1.0
17872,217000.0,2,1.0,720,4760,1.0,5,720,0.0,98056,47.496,-122.186,840,4760,0,73,0.0
2529,340000.0,3,2.5,1400,4800,1.0,7,1200,0.0,98117,47.6865,-122.379,1440,3840,0,94,1.0
7102,350000.0,3,1.0,1370,8162,1.5,6,1370,0.0,98125,47.7263,-122.289,1560,8250,0,66,0.0
9741,885000.0,3,3.25,2640,16090,1.0,8,1960,0.0,98040,47.5374,-122.213,3690,15000,0,39,1.0
15950,490000.0,4,2.25,3390,39356,1.0,8,1640,0.0,98027,47.46100000000001,-121.992,2160,38061,0,51,1.0
14585,557000.0,2,1.5,1450,3840,1.0,7,950,0.0,98117,47.684,-122.381,1450,3840,0,68,1.0
3803,772000.0,4,2.5,2500,8680,1.0,7,1250,0.0,98004,47.6073,-122.192,2140,8680,0,57,1.0
2090,398500.0,3,1.0,1200,15960,1.5,6,1200,0.0,98125,47.7163,-122.299,1120,7800,0,70,0.0
15663,779000.0,3,1.75,1990,5600,1.0,8,1330,0.0,98199,47.65,-122.415,2630,6780,0,74,1.0
10754,1310000.0,5,2.5,3200,7863,1.0,8,1600,0.0,98199,47.6398,-122.39,2640,7680,0,56,1.0
13927,754000.0,5,3.5,3020,15305,2.0,10,2230,0.0,98040,47.5627,-122.216,3680,14486,0,37,1.0
9116,562000.0,3,1.5,1830,8000,1.0,7,1830,0.0,98008,47.6017,-122.122,1310,7500,0,58,0.0
2933,315000.0,3,1.5,1750,12500,1.0,7,1150,0.0,98024,47.5666,-121.902,1680,13000,0,61,1.0
16862,460000.0,2,1.0,850,4650,1.0,7,850,0.0,98117,47.6926,-122.365,980,4700,0,40,0.0
5496,345000.0,4,1.0,1980,7991,1.5,7,1980,0.0,98058,47.4604,-122.17,1730,7700,0,53,0.0
6586,814000.0,4,2.5,2840,8820,1.0,8,1420,0.0,98118,47.5542,-122.265,2310,8750,0,63,1.0
7689,762000.0,4,2.0,2130,5500,1.5,7,2130,0.0,98033,47.6807,-122.199,1490,6000,0,76,0.0
9767,289275.0,3,2.0,2860,24046,1.0,9,1700,0.0,98019,47.7718,-121.904,1460,13648,0,30,1.0
1340,780000.0,4,3.0,2440,3600,1.5,8,1480,0.0,98103,47.6853,-122.331,1770,4000,0,86,1.0
16638,430000.0,4,2.75,2470,50123,1.0,8,1280,0.0,98022,47.2504,-122.0,2200,54520,0,37,1.0
9278,510000.0,2,1.5,1860,5100,1.0,7,1060,0.0,98136,47.5573,-122.392,1710,5100,0,75,1.0
11701,170000.0,3,1.0,1250,7015,1.0,7,1250,0.0,98188,47.4548,-122.29,1510,11460,0,57,0.0
