,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
1540,375000.0,2,1.0,1230,1820,2.0,4,7,830,0.0,98107,47.6684,-122.401,1660,3056,0,67
13165,225000.0,3,1.5,1390,12500,1.0,4,6,1390,0.0,98014,47.6496,-121.908,1390,9000,0,39
5073,250000.0,3,2.0,1430,7280,1.0,3,7,990,0.0,98030,47.3742,-122.18,1430,7280,0,35
170,284000.0,3,1.75,1560,21000,1.0,3,7,1560,0.0,98166,47.4776,-122.337,1070,7920,0,61
8079,650000.0,2,1.5,1900,4450,1.0,5,7,1500,0.0,98144,47.5834,-122.293,2130,5000,0,99
7182,280000.0,3,1.75,1480,8165,1.0,4,7,1480,0.0,98042,47.3624,-122.079,1450,7939,0,30
5494,365000.0,2,1.0,1390,8336,1.0,4,6,910,0.0,98166,47.4646,-122.361,1610,7847,0,69
4497,330000.0,3,2.5,2410,17424,1.0,3,7,1630,0.0,98030,47.3741,-122.218,1530,11761,0,37
18441,245000.0,3,1.5,1550,9126,1.0,5,7,1550,0.0,98022,47.2012,-122.0,1450,9282,0,58
6164,626700.0,3,1.5,1410,3600,1.0,3,7,1410,0.0,98109,47.6402,-122.357,1370,3600,0,109
15016,227000.0,3,1.0,1130,10018,1.0,4,6,1130,0.0,98032,47.3733,-122.275,1770,7700,0,61
12163,490000.0,3,2.5,2080,12032,2.0,3,8,2080,0.0,98077,47.7455,-122.073,2320,9900,0,37
18060,259000.0,4,1.5,1810,9000,1.5,3,7,1810,0.0,98168,47.4911,-122.322,1520,9780,0,55
14016,327000.0,3,1.5,1510,344124,1.0,4,7,1510,0.0,98022,47.2156,-122.029,1750,169884,0,51
11515,505000.0,2,1.0,1020,5000,1.0,4,7,1020,0.0,98117,47.6781,-122.363,1480,5000,0,99
3545,652427.0,4,2.25,2770,13129,2.0,4,8,2770,0.0,98074,47.6268,-122.05,2400,13129,0,36
8820,603500.0,4,2.5,4060,9734,1.0,3,9,2150,0.0,98028,47.7678,-122.254,2750,10370,0,38
5006,446000.0,4,1.75,1730,5922,2.0,5,7,1730,0.0,98125,47.7188,-122.321,1700,6127,0,66
4243,375000.0,2,1.0,940,9839,1.0,3,6,940,0.0,98136,47.5379,-122.386,1330,8740,0,105
10241,510000.0,3,3.0,1845,5100,2.0,5,8,1845,0.0,98056,47.5204,-122.208,2100,7650,0,68
4418,475000.0,3,1.0,1600,7161,1.0,3,8,1600,0.0,98118,47.5507,-122.261,1760,8280,0,62
1841,762500.0,4,2.75,2610,8760,1.0,4,8,1760,0.0,98040,47.5875,-122.229,2550,10376,0,37
2174,760000.0,4,1.75,2770,8521,1.0,4,7,1470,0.0,98004,47.6255,-122.199,1910,9380,0,62
4165,232000.0,2,1.0,1200,8063,1.0,4,6,1200,0.0,98198,47.4204,-122.324,1200,7500,0,57
827,175000.0,4,1.0,1300,6030,1.5,3,6,1300,0.0,98168,47.4778,-122.286,1240,6900,0,68
1807,415000.0,3,1.5,1490,7275,1.0,3,7,1090,0.0,98034,47.7148,-122.213,1420,7330,0,41
16562,968000.0,4,1.75,2630,9645,1.0,4,9,2630,0.0,98040,47.5459,-122.228,2690,10439,0,52
10297,329000.0,4,1.0,1120,3844,1.0,3,7,1120,0.0,98133,47.7038,-122.352,1480,3844,0,43
11024,494950.0,2,1.75,2220,33000,1.0,4,8,2220,0.0,98072,47.7403,-122.129,2220,33000,0,45
10937,1580000.0,4,2.5,3980,16304,1.0,3,10,2480,0.0,98004,47.639,-122.21,3980,16304,0,47
14635,295000.0,4,2.0,980,10640,1.0,5,7,980,0.0,98045,47.4462,-121.773,1230,9750,0,37
10580,373000.0,3,1.75,1310,7811,1.0,3,7,1310,0.0,98034,47.7319,-122.167,1530,7800,0,39
15537,547000.0,5,3.0,2200,103237,1.0,3,7,1160,0.0,98072,47.7726,-122.111,2300,103237,0,44
2323,270000.0,4,2.0,1830,5220,1.5,3,7,1830,0.0,98118,47.5331,-122.278,1760,5757,0,64
10980,554950.0,4,1.75,1740,4816,1.0,5,7,870,0.0,98116,47.5758,-122.382,1210,5074,0,73
16005,377000.0,3,1.75,1820,34800,1.0,4,6,1820,0.0,98027,47.4616,-121.98,2570,52707,0,48
3732,277284.0,3,1.75,1030,4800,1.0,3,6,930,0.0,98126,47.566,-122.373,1540,4800,0,88
7689,762000.0,4,2.0,2130,5500,1.5,5,7,2130,0.0,98033,47.6807,-122.199,1490,6000,0,76
7056,319450.0,5,2.0,2250,5472,1.5,5,7,1750,0.0,98002,47.3065,-122.219,1540,5472,0,85
3785,533250.0,4,1.75,1520,15398,1.0,4,7,1370,0.0,98027,47.5265,-122.05,1840,12500,0,55
7713,645000.0,3,2.75,1850,16960,1.0,4,8,1850,0.0,98177,47.7128,-122.365,2470,13761,0,62
2411,625000.0,3,2.5,2410,64073,1.0,4,8,1820,0.0,98072,47.7457,-122.141,2980,48760,0,39
4146,260600.0,2,1.0,810,4560,1.0,3,7,810,0.0,98126,47.5425,-122.376,1490,4560,0,87
5160,300000.0,6,2.5,2590,11250,1.0,4,8,1390,0.0,98055,47.4608,-122.196,2270,8360,0,37
17557,270000.0,2,1.0,1780,81021,1.0,4,9,1780,0.0,98001,47.2712,-122.265,1780,26723,0,61
4143,550500.0,3,1.75,2540,8280,1.0,3,7,1270,0.0,98177,47.7219,-122.358,1950,8280,0,66
8929,290000.0,4,2.0,1630,7618,1.5,3,7,1630,0.0,98198,47.3658,-122.317,1320,8774,0,48
9814,372000.0,4,2.75,2330,14175,1.0,3,7,1800,0.0,98031,47.4193,-122.194,1480,10125,0,35
11440,366000.0,3,1.75,1520,8625,1.0,3,8,1520,0.0,98011,47.7687,-122.223,2080,9200,0,39
12544,325000.0,3,2.25,2480,8755,2.0,3,8,2480,0.0,98058,47.4543,-122.125,2280,9940,0,36
14893,740000.0,3,2.5,2960,9350,2.0,4,9,2960,0.0,98008,47.6218,-122.094,2960,11745,0,37
13256,290000.0,2,1.0,1250,12507,1.0,5,7,1250,0.0,98056,47.4972,-122.176,1250,12498,0,57
4039,580000.0,3,1.75,1460,2800,2.0,3,7,1460,0.0,98117,47.6779,-122.371,1220,4062,0,87
2066,361000.0,3,1.75,1650,11220,1.0,4,7,1650,0.0,98077,47.7567,-122.071,1340,10129,0,46
1161,482500.0,6,4.5,2940,7500,1.5,4,8,2940,0.0,98034,47.7208,-122.182,2010,7500,0,49
8081,238000.0,4,2.5,1690,7260,1.0,3,7,1080,0.0,98023,47.3001,-122.368,1690,7700,0,36
14459,782000.0,2,1.5,1570,3600,1.5,4,7,1320,0.0,98119,47.6366,-122.363,2140,3600,0,109
146,890000.0,4,1.0,2550,4000,2.0,3,8,2370,0.0,98109,47.6354,-122.353,2200,4000,0,110
14399,974350.0,4,2.5,3090,10730,2.0,5,8,2420,0.0,98006,47.5458,-122.141,2220,7875,0,30
5503,578000.0,3,2.25,1790,9580,2.0,3,8,1790,0.0,98006,47.5541,-122.162,2060,9995,0,31
9215,529000.0,3,1.75,1500,7367,1.0,3,8,1500,0.0,98033,47.6722,-122.167,1920,7579,0,41
18264,318989.0,4,2.25,2000,9000,1.0,4,8,2000,0.0,98023,47.3125,-122.387,2190,8374,0,37
12269,471000.0,4,1.75,1450,3750,1.0,4,7,950,0.0,98105,47.6706,-122.3,1850,4000,0,90
17301,244000.0,4,1.0,1450,8960,1.0,3,6,1450,0.0,98146,47.4972,-122.348,1160,7680,0,72
15302,493000.0,3,2.75,1720,6720,1.0,4,7,1270,0.0,98122,47.6138,-122.298,1690,3248,0,68
10398,269000.0,2,1.5,1010,6000,1.0,4,7,1010,0.0,98178,47.49800000000001,-122.222,1290,6000,0,92
11365,507000.0,3,2.25,1810,8158,1.0,3,8,1450,0.0,98074,47.6258,-122.038,1740,9532,0,31
6473,525000.0,3,1.5,1560,9350,1.0,4,7,1220,0.0,98052,47.6729,-122.148,1870,8671,0,46
10309,365000.0,4,1.0,1760,8906,1.0,3,7,1230,0.0,98055,47.4288,-122.198,1180,10407,0,49
4837,359000.0,3,2.5,2430,7857,2.0,5,8,1730,0.0,98055,47.4546,-122.211,2160,8740,0,35
15583,624000.0,3,2.5,2510,47044,1.0,4,7,1910,0.0,98072,47.7531,-122.14,2510,42803,0,40
4992,233500.0,3,1.5,1580,10517,1.0,4,6,1580,0.0,98002,47.2903,-122.214,1400,10658,0,58
10023,665000.0,4,1.75,2280,3680,1.5,5,7,1470,0.0,98115,47.6754,-122.3,1850,3680,0,89
6743,556300.0,4,2.5,2030,7140,1.0,4,7,1400,0.0,98008,47.6244,-122.109,1800,7565,0,47
16381,361500.0,3,1.75,1070,9000,1.0,4,7,1070,0.0,98052,47.6984,-122.132,1700,8400,0,37
3622,436500.0,2,1.0,1260,5000,1.0,3,7,1040,0.0,98117,47.6782,-122.397,1510,5000,0,64
462,230000.0,3,2.0,1510,3413,2.0,3,7,1510,0.0,98031,47.3912,-122.167,1570,3777,0,30
3068,985000.0,5,3.5,3890,13261,2.0,3,9,2870,0.0,98125,47.7246,-122.284,3080,13261,0,31
15256,457000.0,2,1.75,2060,7192,1.0,3,7,1420,0.0,98125,47.7038,-122.317,1860,7140,0,75
17811,425000.0,3,2.75,1360,542322,1.0,4,7,1140,0.0,98022,47.2069,-122.024,1700,60548,0,60
6667,215000.0,3,1.0,960,9563,1.0,5,7,960,0.0,98023,47.2864,-122.357,1280,9600,0,48
3782,284700.0,3,1.0,1700,8645,1.0,3,6,1700,0.0,98146,47.4899,-122.337,1500,7980,0,60
5366,350000.0,2,1.0,1620,9205,1.0,5,6,850,0.0,98034,47.7119,-122.23,2460,5469,0,94
18229,538000.0,3,1.0,1460,7200,1.0,3,7,1260,0.0,98103,47.6875,-122.336,1430,4650,0,109
2609,230000.0,3,1.0,1300,14000,1.0,4,7,1300,0.0,98198,47.4213,-122.322,1390,8750,0,57
16258,276693.0,4,1.0,1190,8875,1.5,4,7,1190,0.0,98155,47.7487,-122.303,1190,8875,0,69
3099,190000.0,3,1.75,1100,9452,1.0,3,6,1100,0.0,98146,47.4864,-122.337,1350,9452,0,73
10081,365000.0,4,2.5,2140,7350,2.0,3,8,2140,0.0,98058,47.4483,-122.124,2120,8395,0,30
3889,308000.0,3,1.75,1680,8629,1.0,3,8,1200,0.0,98198,47.3662,-122.319,1990,8400,0,38
19561,269950.0,3,1.5,1740,9547,1.0,4,7,1740,0.0,98055,47.4475,-122.213,1780,9936,0,53
4191,470000.0,4,1.0,2590,18224,1.5,4,7,2000,0.0,98118,47.5318,-122.286,1800,7080,0,104
11531,312000.0,4,2.25,1930,7452,1.0,3,7,1430,0.0,98031,47.4098,-122.189,1714,7200,0,31
516,308000.0,3,1.0,1980,39150,1.5,3,6,1580,0.0,98030,47.3818,-122.225,1860,11811,0,83
18391,265000.0,4,1.0,1860,8505,1.0,4,7,1860,0.0,98055,47.4406,-122.194,1560,8505,0,60
17368,499950.0,4,2.25,2160,8817,1.0,3,7,1460,0.0,98133,47.7595,-122.356,1880,8817,0,50
7166,420000.0,3,2.25,1800,9800,1.0,4,7,1300,0.0,98028,47.7393,-122.244,1680,9545,0,56
3833,395000.0,1,1.0,730,3000,1.0,3,7,730,0.0,98107,47.6741,-122.396,1520,5000,0,104
13343,766500.0,2,1.75,2230,6930,1.0,4,8,1530,0.0,98105,47.6705,-122.277,1970,6930,0,68
8095,336500.0,4,1.75,1760,7268,1.0,4,7,1080,0.0,98058,47.4267,-122.148,1830,8786,0,36
3636,219000.0,2,1.0,900,5160,1.0,3,6,900,0.0,98106,47.525,-122.356,900,5160,0,63
3480,568000.0,3,1.75,1760,235224,1.0,3,7,1760,0.0,98053,47.6735,-122.041,2320,87120,0,42
11913,559500.0,3,2.25,2150,9250,2.0,3,8,2150,0.0,98052,47.7179,-122.113,2240,9266,0,31
18327,451000.0,5,2.75,2830,8925,1.5,3,7,2830,0.0,98034,47.731,-122.179,1700,8539,0,48
12016,385000.0,3,1.75,1340,3850,1.0,4,7,1340,0.0,98125,47.7134,-122.292,1540,7645,0,55
8051,361000.0,3,2.25,2470,5650,1.0,3,7,1550,0.0,98178,47.5072,-122.252,1660,5650,0,42
442,641000.0,2,1.0,1420,5332,1.0,3,8,1070,0.0,98105,47.6694,-122.275,2400,5406,0,62
17034,208000.0,3,1.0,1050,6240,1.0,5,5,1050,0.0,98146,47.4933,-122.338,1410,6240,0,67
17844,871000.0,5,1.75,2360,6150,1.0,5,7,1180,0.0,98107,47.6732,-122.4,2100,5500,0,75
12371,164000.0,3,1.0,1070,8250,1.0,3,7,1070,0.0,98092,47.2899,-122.192,1190,8250,0,54
18491,340000.0,3,1.75,1730,11986,1.0,5,6,1730,0.0,98198,47.3595,-122.323,2490,9264,0,97
1644,340000.0,3,1.75,2190,12626,2.0,4,8,2190,0.0,98042,47.3845,-122.154,3110,14592,0,37
8204,222900.0,2,1.0,860,5800,1.0,5,5,860,0.0,98056,47.4979,-122.183,900,6000,0,73
10570,730000.0,3,1.75,2040,11294,1.0,4,7,1340,0.0,98004,47.5923,-122.197,2120,9587,0,63
4822,195000.0,3,1.75,1070,6110,1.0,4,7,1070,0.0,98002,47.3249,-122.207,1350,6148,0,47
218,1070000.0,2,2.25,3900,14864,1.0,3,8,1950,0.0,98144,47.5884,-122.291,2580,5184,0,68
16889,470000.0,4,2.0,2180,17180,2.0,4,7,2180,0.0,98014,47.698,-121.92,1880,14043,0,38
11394,387500.0,4,2.5,3190,9856,2.0,3,8,3190,0.0,98058,47.4445,-122.126,2260,7996,0,36
15638,419950.0,4,1.75,1870,16549,1.0,3,8,1870,0.0,98072,47.7482,-122.083,1870,10804,0,46
16547,185000.0,2,1.0,900,8000,1.0,4,6,900,0.0,98198,47.4217,-122.317,1240,8000,0,61
14310,549010.0,2,1.75,1560,4141,1.0,4,7,880,0.0,98117,47.6863,-122.382,1210,4141,0,73
11,468000.0,2,1.0,1160,6000,1.0,4,7,860,0.0,98115,47.69,-122.292,1330,6000,0,73
10178,270000.0,3,1.0,1500,5605,1.0,5,6,750,0.0,98106,47.5456,-122.359,1050,9100,0,73
17404,290000.0,1,1.0,550,5700,1.0,2,6,550,0.0,98117,47.6846,-122.366,1100,4560,0,99
8261,425000.0,3,1.75,1530,9800,1.0,5,8,1530,0.0,98133,47.7655,-122.336,1660,9800,0,57
2060,462000.0,5,2.0,1380,4300,1.5,3,7,1380,0.0,98103,47.6647,-122.337,1830,3800,0,99
4893,245000.0,2,1.0,990,4800,1.0,3,6,990,0.0,98118,47.5615,-122.28,1700,5400,0,107
16105,393500.0,3,1.75,1600,8156,1.0,5,7,1600,0.0,98155,47.7397,-122.3,1200,8156,0,67
17872,217000.0,2,1.0,720,4760,1.0,5,5,720,0.0,98056,47.496,-122.186,840,4760,0,73
7146,530000.0,4,3.0,2240,5580,2.0,5,7,1830,0.0,98118,47.5598,-122.27,1530,4800,0,66
6713,244500.0,2,1.0,910,9000,1.0,3,5,910,0.0,98065,47.526,-121.81,1290,9000,0,92
13341,299950.0,3,1.0,910,8000,1.0,4,6,740,0.0,98177,47.7746,-122.378,2090,9007,0,65
12925,453000.0,3,1.0,2160,11484,1.5,4,7,2160,0.0,98034,47.7277,-122.185,2270,10080,0,47
10700,428000.0,4,2.0,1300,7200,1.0,3,7,1300,0.0,98122,47.6169,-122.294,1540,6600,0,57
3070,427500.0,3,1.0,1350,7085,1.0,5,7,1350,0.0,98125,47.7318,-122.305,1350,7085,0,71
3304,208000.0,3,2.0,1250,7995,1.0,4,7,1250,0.0,98042,47.3684,-122.092,1540,7650,0,35
18344,418000.0,5,2.5,1980,10205,1.0,4,7,1080,0.0,98115,47.699,-122.307,1310,5413,0,86
7293,570000.0,2,1.75,1540,4025,1.0,4,7,1190,0.0,98116,47.5876,-122.391,1950,4420,0,107
18907,410000.0,3,1.75,1760,3520,1.0,3,7,1160,0.0,98144,47.5773,-122.303,1840,5000,0,49
3354,490000.0,3,1.0,960,5750,1.0,3,7,960,0.0,98116,47.5689,-122.393,1520,5750,0,64
10285,166000.0,2,1.0,870,8487,1.0,4,6,870,0.0,98178,47.4955,-122.239,1350,6850,0,71
5204,648475.0,4,2.75,2250,5700,1.0,3,8,1200,0.0,98109,47.6406,-122.344,1720,3850,0,64
4680,413500.0,2,1.0,770,4000,1.0,5,5,770,0.0,98117,47.6959,-122.364,1420,5040,0,91
12876,235000.0,3,1.0,1020,6173,1.0,3,6,780,0.0,98168,47.5042,-122.329,1330,5909,0,67
13155,695000.0,3,2.25,2600,220300,1.5,5,8,2120,0.0,98027,47.4562,-122.016,2760,215600,0,38
15169,376000.0,2,1.0,1150,4000,1.0,3,7,1150,0.0,98199,47.6575,-122.394,1150,4288,0,68
8042,1850000.0,4,2.5,4120,14866,1.0,3,8,2070,0.0,98006,47.5571,-122.193,3620,19729,0,50
12187,1020000.0,3,1.75,3610,8502,1.5,3,10,2610,0.0,98126,47.583,-122.379,2900,5016,0,85
17886,778000.0,3,2.0,1840,6000,2.0,5,7,1720,0.0,98033,47.6828,-122.207,1390,6000,0,69
453,691100.0,3,2.75,2360,16117,1.0,4,8,1710,0.0,98006,47.5698,-122.121,2120,16117,0,32
15758,855000.0,5,1.5,1930,4500,1.5,3,8,1930,0.0,98112,47.6401,-122.303,2083,4500,0,86
14433,200126.0,3,2.5,2040,15463,1.0,3,8,1340,0.0,98003,47.3334,-122.322,2370,12672,0,47
11788,312000.0,4,2.5,1790,10584,1.0,4,7,1290,0.0,98031,47.4061,-122.188,1730,9120,0,34
6877,266000.0,2,1.0,700,5559,1.0,5,6,700,0.0,98155,47.7492,-122.311,1230,8100,0,66
12021,1260000.0,4,2.0,2970,5400,2.5,4,9,2970,0.0,98112,47.6235,-122.309,2500,5040,0,115
8857,205950.0,3,1.0,1490,8239,1.0,4,6,1490,0.0,98023,47.306,-122.37,1200,8470,0,52
233,213000.0,2,1.0,1000,10200,1.0,3,6,1000,0.0,98024,47.5687,-121.899,1150,13702,0,54
14578,410000.0,4,1.75,2320,7500,1.0,3,7,1220,0.0,98133,47.7574,-122.343,2230,7500,0,60
11899,900000.0,3,1.75,1540,8400,1.5,3,7,1540,0.0,98122,47.6187,-122.295,1330,4800,0,113
2522,175000.0,2,1.0,1020,5130,1.0,4,6,1020,0.0,98002,47.301,-122.226,1200,6497,0,67
3746,325000.0,3,1.75,1790,27427,1.0,3,7,1130,0.0,98065,47.532,-121.761,1610,16684,0,37
18645,572000.0,3,2.25,1860,4000,1.5,5,7,1020,0.0,98118,47.5539,-122.267,1180,4000,0,95
18550,260000.0,4,1.0,1220,7980,1.5,3,6,1220,0.0,98178,47.4924,-122.237,1210,7920,0,71
10953,283000.0,2,1.0,940,6350,1.0,4,5,940,0.0,98103,47.698,-122.357,1490,6350,0,73
15566,589500.0,4,1.5,3520,4933,1.5,4,8,2270,0.0,98108,47.5655,-122.315,1710,5400,0,86
5871,449950.0,3,2.0,1880,3048,2.0,4,7,1880,0.0,98122,47.6031,-122.303,1680,3600,0,113
18218,581000.0,4,1.0,1630,2566,1.5,3,7,1630,0.0,98122,47.6183,-122.3,1220,2314,0,94
13138,394000.0,3,1.0,1450,7930,1.0,4,6,1150,0.0,98126,47.5212,-122.371,1040,7740,0,92
18275,405000.0,3,2.0,1450,6081,1.0,4,7,1450,0.0,98155,47.7522,-122.278,1880,6000,0,46
14643,620000.0,3,2.25,1990,6256,1.0,3,7,1390,0.0,98033,47.6903,-122.206,2080,9300,0,55
6390,178000.0,3,1.0,840,6500,1.0,5,6,840,0.0,98042,47.3704,-122.08,870,5200,0,46
15601,260000.0,2,1.0,1410,5650,1.5,3,6,1410,0.0,98118,47.5159,-122.258,1430,5650,0,97
18507,287500.0,4,2.25,2250,12000,2.0,3,8,2250,0.0,98032,47.3715,-122.274,2140,11871,0,30
11185,344950.0,3,2.0,1330,7419,1.0,3,7,1330,0.0,98034,47.7322,-122.236,1330,7297,0,30
12436,320000.0,2,1.0,1100,8281,1.0,4,7,1100,0.0,98155,47.7414,-122.315,1510,8281,0,68
5311,321027.0,4,2.25,2820,16770,1.0,4,8,1920,0.0,98023,47.3186,-122.364,2320,13850,0,49
1795,212000.0,4,2.0,1880,7500,1.0,5,6,980,0.0,98178,47.495,-122.266,1670,14350,0,69
3143,181100.0,4,1.75,1850,7500,1.0,3,7,1850,0.0,98198,47.4217,-122.333,1460,7500,0,61
9776,850000.0,4,2.25,2130,11843,2.0,4,9,2130,0.0,98040,47.5358,-122.225,2380,11643,0,43
9782,325000.0,3,1.5,1890,7650,1.0,5,7,1890,0.0,98003,47.3454,-122.314,1510,7560,0,49
8832,400000.0,3,1.75,1330,9143,1.0,3,7,1330,0.0,98006,47.5538,-122.176,1950,10384,0,55
13003,460000.0,3,2.25,1620,7350,1.0,3,7,1170,0.0,98034,47.7248,-122.179,1800,7350,0,46
704,130000.0,2,1.0,880,9000,1.0,3,5,880,0.0,98188,47.4672,-122.291,1410,10000,0,87
4014,759600.0,4,1.0,1540,115434,1.5,4,7,1540,0.0,98031,47.4163,-122.22,2027,23522,0,92
15562,463000.0,3,1.75,2020,11095,1.0,4,7,1480,0.0,98034,47.7351,-122.183,2030,10710,0,40
16668,433000.0,4,1.5,1550,5053,1.0,4,7,1180,0.0,98118,47.5499,-122.274,1450,5639,0,52
100,850830.0,3,2.5,2070,13241,1.5,5,9,1270,0.0,98102,47.6415,-122.315,2200,4500,0,105
1229,360000.0,3,2.75,2030,6840,1.0,3,7,1210,0.0,98108,47.5413,-122.299,1910,6365,0,36
589,685000.0,3,2.0,2060,2900,1.5,5,8,1330,0.0,98144,47.5897,-122.292,1910,3900,0,84
11068,368888.0,3,1.5,1490,12186,1.0,4,7,1490,0.0,98155,47.7739,-122.322,1180,14285,0,65
2478,432500.0,3,2.0,1720,8145,2.0,5,7,1720,0.0,98155,47.7393,-122.325,1400,8138,0,66
8468,563000.0,3,2.75,2340,16500,1.0,4,8,1500,0.0,98075,47.5952,-122.051,2210,15251,0,43
6972,320000.0,4,2.75,2110,13260,1.0,4,7,1290,0.0,98058,47.4513,-122.16,1980,11016,0,36
7924,279000.0,3,1.0,1400,9450,1.0,4,7,1060,0.0,98056,47.5051,-122.194,1400,8108,0,60
5466,810000.0,3,1.75,1980,13503,1.0,4,9,1320,0.0,98008,47.5867,-122.111,2450,10890,0,63
12408,580000.0,3,1.5,1800,6250,1.0,3,8,1420,0.0,98116,47.5778,-122.389,1800,5625,0,68
9997,418000.0,4,1.5,1220,10580,1.0,3,7,1220,0.0,98008,47.6205,-122.116,1350,7800,0,50
18479,613000.0,3,1.5,1470,4480,1.0,4,7,1130,0.0,98105,47.6693,-122.291,2120,4480,0,97
13248,280000.0,2,1.0,790,13170,1.0,3,6,790,0.0,98106,47.5487,-122.357,970,12700,0,68
13834,525000.0,4,1.75,2540,7200,1.0,4,7,1270,0.0,98118,47.5579,-122.271,1650,7200,0,68
4898,259950.0,3,1.5,1240,9500,1.0,4,7,1240,0.0,98166,47.4756,-122.35,1845,10125,0,60
4525,450000.0,4,1.5,1860,7808,1.0,3,7,1080,0.0,98125,47.7314,-122.3,1530,7884,0,62
1017,283000.0,4,1.5,1480,47045,1.0,5,6,1480,0.0,98168,47.4809,-122.3,1530,11000,0,73
12193,545000.0,3,1.75,1810,3000,1.5,4,7,1810,0.0,98107,47.6599,-122.363,1140,3000,0,112
13333,375000.0,3,2.25,1330,8004,2.0,3,7,1330,0.0,98034,47.7098,-122.217,1300,7971,0,30
12762,170000.0,3,1.0,790,6750,1.0,2,6,790,0.0,98178,47.4984,-122.24,960,6298,0,71
7474,296500.0,3,2.75,2170,7900,1.0,4,8,1380,0.0,98032,47.362,-122.277,2170,7700,0,37
18936,559000.0,4,1.75,2250,8458,1.0,3,8,1450,0.0,98136,47.5235,-122.383,1950,7198,0,61
10619,332000.0,3,1.75,1340,13115,1.0,3,7,1340,0.0,98045,47.5021,-121.77,1370,10800,0,37
18382,306000.0,3,1.5,1250,8700,1.0,4,7,1250,0.0,98168,47.4744,-122.328,1300,8700,0,56
15197,915000.0,3,2.25,2390,2750,2.0,5,8,1580,0.0,98109,47.6339,-122.354,2200,5160,0,90
14445,430000.0,3,1.0,1150,3000,1.0,5,6,1150,0.0,98103,47.6867,-122.345,1460,3200,0,109
12942,160000.0,3,2.25,1470,8682,1.0,3,7,1160,0.0,98003,47.2729,-122.299,1670,8359,0,30
1299,372500.0,3,1.75,1680,8648,1.0,4,7,1680,0.0,98133,47.7338,-122.332,1290,8147,0,52
8012,278100.0,4,1.75,2120,8520,1.0,3,7,1600,0.0,98023,47.302,-122.373,2160,8400,0,37
1291,550000.0,3,1.0,1130,7500,1.0,3,7,880,0.0,98117,47.6973,-122.389,2190,5250,0,68
6237,1050000.0,4,1.0,1330,9729,1.0,3,6,1330,0.0,98004,47.6223,-122.208,2920,10353,0,63
3579,200000.0,3,1.5,1090,9600,1.0,4,7,1090,0.0,98042,47.3639,-122.109,1240,9620,0,47
16162,375000.0,3,1.0,1190,9486,1.0,4,7,1190,0.0,98166,47.4319,-122.339,2100,10400,0,62
17364,179900.0,3,1.0,1010,9920,1.0,3,6,1010,0.0,98042,47.3238,-122.14,1270,9680,0,38
14665,220000.0,3,1.75,1290,8250,1.0,3,7,1290,0.0,98001,47.3353,-122.27,1410,7823,0,32
11520,610000.0,5,2.75,2930,31411,1.0,4,9,1520,0.0,98006,47.5576,-122.186,3070,12378,0,40
11630,968000.0,6,2.75,3610,17580,1.0,5,9,2070,0.0,98075,47.5739,-122.069,2890,14060,0,56
11927,229000.0,4,2.25,2010,7688,1.0,3,8,1170,0.0,98023,47.3086,-122.396,1990,7688,0,36
14071,450000.0,3,2.0,1510,43560,1.0,3,7,1510,0.0,98077,47.7218,-122.079,2060,67756,0,61
14944,790100.0,4,2.5,2590,9341,2.0,3,8,2590,0.0,98052,47.6496,-122.114,2280,9510,0,30
1470,519500.0,4,2.0,1540,17859,1.0,3,6,1540,0.0,98027,47.5326,-122.032,1390,9688,0,51
11957,249000.0,3,1.0,1090,10296,1.0,4,6,1090,0.0,98028,47.7743,-122.26,1910,10296,0,65
3618,218450.0,2,1.0,840,7425,1.0,4,6,840,0.0,98166,47.4749,-122.339,1300,11674,0,63
7309,330000.0,4,2.0,1180,7275,1.0,3,7,1180,0.0,98034,47.7301,-122.2,1210,7275,0,50
11985,445000.0,4,1.75,1250,7400,1.0,5,6,1250,0.0,98008,47.62,-122.12,990,7600,0,56
8227,621000.0,4,2.5,2030,9905,1.0,4,8,2030,0.0,98006,47.5518,-122.184,2130,10008,0,56
10584,525000.0,2,1.0,1080,3500,1.0,3,7,1080,0.0,98103,47.6667,-122.356,1790,4000,0,91
15167,415000.0,3,1.5,1090,8400,1.0,4,7,1090,0.0,98008,47.6219,-122.115,1320,8400,0,49
7972,590000.0,4,2.5,2940,12600,1.0,4,8,1850,0.0,98074,47.6294,-122.062,2030,11770,0,41
11407,189000.0,2,2.0,1700,3171,1.0,5,5,850,0.0,98002,47.3025,-122.224,1380,5906,0,88
6841,334950.0,4,1.75,1700,40973,1.0,3,8,1700,0.0,98031,47.3439,-122.198,2760,40973,0,54
5383,935000.0,4,2.0,2580,4500,2.0,4,9,1850,0.0,98102,47.6245,-122.316,2590,4100,0,110
10366,570000.0,3,1.75,1370,3300,2.0,5,7,1370,0.0,98105,47.6714,-122.32,1560,3927,0,88
6638,580379.0,4,2.75,2240,27820,1.5,4,8,2240,0.0,98075,47.5936,-122.054,2330,20000,0,39
12097,290000.0,3,1.5,1040,9997,1.0,4,7,1040,0.0,98155,47.7583,-122.302,1040,8699,0,60
253,349500.0,3,1.0,1400,3538,1.0,3,7,800,0.0,98118,47.5405,-122.27,1620,6331,0,62
